iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,t_opt,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
112,14.914061546325684,3156.2830850300666,1172.613990833019,4645.885801855752,-4.067313983551989,93.0,41.336092948913574,0.04000786,0.0003756442,2836.17876473485,93.0,40000,4.5644824504852295,0.04789937615883368,0.040273186627789136,3290.568695237174,100.0
113,15.003080606460571,3131.987571911418,1150.0007337458471,4699.838055915426,-5.545847583222148,93.5,57.933964014053345,0.03894445,0.00038766276,2865.759645452507,93.5,40000,4.0027031898498535,0.048889399824106804,0.038805486723962605,3193.782990465773,100.0
114,15.136332511901855,3140.2649503098482,1147.6454664350865,4654.285445561579,-2.99195045173658,94.0,42.79833650588989,0.03629122,0.0003776325,2893.210175938241,94.0,40000,6.537920951843262,0.04584474652340859,0.03755290827612619,3053.325390965438,100.0
115,15.5156409740448,3286.387790243439,1043.216576631379,4614.5828014843555,20.06078482971324,95.0,38.145344257354736,0.034698386,0.00038400118,2932.527937368761,95.0,40000,4.164117336273193,0.044092232058581565,0.034533861514256706,3311.0994178907563,100.0
116,15.20575213432312,3169.9484333770465,1170.866110333435,4676.084014841444,-3.6522232728611943,92.5,57.95622110366821,0.039726038,0.00039183497,2956.26998696959,92.5,40000,3.325113296508789,0.046777164867853605,0.038358400829667086,3087.6971599112426,100.0
117,15.202375173568726,3235.7096840498857,1176.0162195017394,4869.35916853249,2.207794826859228,92.0,30.237768411636353,0.039750345,0.0004043744,2984.2139566776195,92.0,40000,11.443941593170166,0.04411155069208461,0.036588614056001625,3018.6163292203996,100.0
118,15.110118865966797,3246.0775838056034,1182.644565853878,4551.347957353106,-3.5476058008662505,93.0,39.96273446083069,0.03854209,0.00041669534,3010.400319390418,93.0,40000,17.14237332344055,0.04286871255349296,0.03477894524712936,3078.2591507051757,100.0
119,15.504647970199585,3289.137072379992,1145.8931931121597,4622.940629294721,-2.878692412499286,92.5,26.080734491348267,0.03915236,0.00040863844,3038.2739946893753,92.5,40000,9.1261625289917,0.03887273016294328,0.031246713061886134,3350.884403759277,100.0
120,15.286527395248413,3310.889004409206,1156.056347067034,4768.819532866402,-3.1493019890829257,94.0,37.17037534713745,0.037097238,0.00040407156,3065.5354956613583,94.0,40000,3.1051464080810547,0.040171160869943795,0.029071064643053427,3272.9750722456415,100.0
121,15.613656044006348,3344.0132993740867,1094.1914964887108,4681.174950200013,-4.166769502974496,96.0,32.99687910079956,0.03990796,0.0004039925,3093.3832760326313,96.0,40000,10.895334482192993,0.03668448101415616,0.028157906934889478,3261.3464235880338,100.0
122,15.699733972549438,3363.0680681289728,1072.8855254325056,4717.927817767373,18.480218663513018,95.0,23.0462167263031,0.037333716,0.0004010704,3120.3517552422654,95.0,40000,9.517792224884033,0.034830917563343826,0.028491443394207425,3254.1236224969953,100.0
123,15.955508470535278,3323.236090528417,1286.665815468499,4813.6052938171815,-4.713082277137736,91.5,43.93002986907959,0.040643036,0.00041838622,3140.6401887708807,91.5,40000,2.84590220451355,0.043070296331819934,0.03378284616109674,3453.1936730028096,100.0
124,15.816174268722534,3443.307799131931,1105.720114788536,4919.844387978204,7.66634549034564,95.5,25.874526262283325,0.036495052,0.00040355444,3170.9069498069857,95.5,40000,3.4123191833496094,0.03543436155021279,0.02850329674594514,3686.46585670888,100.0
125,15.517483949661255,3520.5125882161688,899.4343573265198,4863.7463016474,-6.309369680673083,96.5,35.938217639923096,0.03735157,0.0004089291,3205.867513647904,96.5,40000,7.4907145500183105,0.027551555769594786,0.02262076929469393,3545.880485805084,100.0
126,24.36378765106201,3432.2817387891955,1206.0291455293586,4675.433101059391,1.8494558842888218,94.5,33.005974531173706,0.040549513,0.00039489276,3228.5089361620335,94.5,40000,8.058948278427124,0.03741608217627321,0.03206418845996216,3479.8011176606337,100.0
127,15.52919054031372,3510.969859387563,995.2378170891736,4626.297616158744,-4.7285993764198135,95.5,41.46264886856079,0.038592875,0.00040798463,3256.7550284845865,95.5,40000,11.130780935287476,0.0345479327873573,0.02616396858322531,3446.3856065957266,100.0
128,17.434643268585205,3443.7163536355893,1110.903979440916,4654.627822025214,-2.490742541382772,93.5,29.15101647377014,0.03805674,0.00042545216,3275.451160999687,93.5,40000,4.209564447402954,0.03667063804395565,0.02891651630713789,3552.1888137974106,100.0
129,16.513633489608765,3486.7702093128196,1034.9701177161942,4605.578974932045,17.178379694233126,97.0,21.944135189056396,0.0355467,0.0003771338,3296.5830658310006,97.0,40000,6.539595127105713,0.03490730917372845,0.029612707650710654,3593.5397735605484,100.0
130,15.395415782928467,3476.134453398201,1138.9698813149857,4786.359421033209,-4.425857553227174,95.0,26.305824041366577,0.040523645,0.00042575615,3314.5382045877204,95.0,40000,4.526762247085571,0.03591735819588601,0.03062183010338319,3660.3713754450227,100.0
131,15.61431336402893,3529.8410241663146,1008.0029877218142,4795.55147358975,-4.032085008885885,96.5,25.413217782974243,0.034578793,0.0004221767,3336.0684865455796,96.5,40000,9.45326852798462,0.02972136108798637,0.021251870098238486,3636.461758664862,100.0
132,15.502633810043335,3552.9613096212943,1136.1012568954434,4848.273791464483,-4.170879370702612,94.5,18.69899868965149,0.040615637,0.0004211312,3357.7577688531514,94.5,40000,5.143722057342529,0.03381369418662023,0.027598312458346142,3833.686175967452,100.0
133,15.48991060256958,3596.967975013915,992.8928779045683,4877.508942234194,-4.306496565767809,96.5,29.986831665039062,0.038068753,0.00041088252,3381.678789469228,96.5,40000,7.810598850250244,0.02682582418965254,0.022557651934813426,3872.7712694149104,100.0
134,15.52079463005066,3538.691079506865,1169.1554670751989,4842.309117530045,18.809641245435643,95.0,54.383925437927246,0.03923659,0.00040534654,3397.3800184729917,95.0,40000,3.4623031616210938,0.03426450234548536,0.029415352200981196,3751.97129017409,100.0
135,15.42908525466919,3625.447785073627,1102.2312046883005,5058.71419889212,-0.8835709434038755,95.5,42.34320425987244,0.04597937,0.000403609,3420.186795133055,95.5,40000,15.921577453613281,0.032872144552499254,0.027135591040871675,3845.081039496011,100.0
136,15.498857259750366,3515.5877892251074,1055.7937156028297,4965.248111564411,-4.105183525293452,95.0,34.92938208580017,0.040884536,0.00043813107,3429.72689454226,95.0,40000,9.747579574584961,0.027909911770758692,0.02288835499186953,3790.9484571162966,100.0
137,16.10070252418518,3635.5776380565235,1056.3962021352531,4991.117326324744,-4.365139400463692,95.5,29.755725383758545,0.0423341,0.00042322048,3450.3119688936868,95.5,40000,4.8348681926727295,0.02641413625378793,0.020653623851140987,3805.8945737602935,100.0
138,15.50991177558899,3573.047267627697,1118.5009922746647,4786.402409555329,-8.344905710993721,95.5,37.57731366157532,0.04023569,0.00040765092,3462.585498767088,95.5,40000,9.180360317230225,0.03561585114741015,0.02777806342000946,3685.2198259520933,100.0
139,15.698610782623291,3647.597120177272,1041.9528502615765,4842.512926400266,-6.20616242700121,96.0,40.620582818984985,0.04088629,0.0004121331,3481.0866609081068,96.0,40000,4.76711630821228,0.02924558804236495,0.024760680847402374,3597.3840133658355,100.0
140,15.62823748588562,3587.8777667172253,1114.7404796784554,4909.4959289322405,-2.702774171144104,93.0,55.191083669662476,0.04084281,0.00040634218,3491.765771489019,93.0,40000,3.1027114391326904,0.03225343970942607,0.025768117539501,3325.313001628104,100.0
141,18.407445192337036,3743.6924768925574,888.4972274728719,4911.414697956295,20.792337104234583,97.5,21.906540393829346,0.04349936,0.00043289323,3516.9584420293727,97.5,40000,8.47838544845581,0.02135404128507507,0.016849772177561312,3562.5830567463295,100.0
142,15.99116587638855,3623.2601003632694,1013.5923949132903,4948.016383038017,-3.1167178781442457,96.5,27.518189430236816,0.04021768,0.00043192308,3527.5886078627623,96.5,40000,15.415006637573242,0.024595064086298843,0.020513008448888783,3618.816301262245,100.0
143,15.5273118019104,3478.366712552917,1154.0433829663634,4899.834755204976,-7.566358802843129,93.5,72.83832383155823,0.039891955,0.00043386468,3522.6664183317775,93.5,40000,2.746328830718994,0.03458523435206197,0.02799919051451459,3663.939826976514,100.0
144,15.895958662033081,3671.969977267066,985.9462310661507,4825.615023168926,21.119944934093237,96.5,42.370250940322876,0.047567103,0.000415013,3537.5967742253065,96.5,40000,4.292853355407715,0.024851201471235446,0.019690251515588914,3742.1521455417374,100.0
145,15.794724464416504,3721.7279194206103,914.2854777867923,4890.520515001401,-5.696824106501833,98.0,28.819265604019165,0.043241028,0.00040729254,3556.0098887448366,98.0,40000,6.466460227966309,0.02138437556604077,0.01793286757788298,3498.553915445795,100.0
146,15.71349835395813,3692.7618446238653,981.7490687017045,5066.3784594751305,-6.938153389105791,96.5,49.10213255882263,0.043772582,0.00046275425,3569.6850843327397,96.5,40000,4.550431728363037,0.02599974864824412,0.02248021361745543,3541.550400460347,100.0
147,15.91021728515625,3644.8373220071917,1015.666820195583,4880.996097523129,5.159212461690309,97.0,43.937567710876465,0.03835702,0.00040947122,3577.200308100185,97.0,40000,12.504717111587524,0.030323742921426346,0.023340217246887545,3881.522805378034,100.0
148,15.81345796585083,3663.711116487709,1048.8416857426016,4942.913756592011,-3.910303418086006,95.5,38.44961166381836,0.041265573,0.000420285,3585.851388938938,95.5,40000,8.950742721557617,0.025652869179718575,0.020906314025797696,3921.545231939298,100.0
149,15.82034182548523,3703.2456460471813,1076.1805297837145,4855.448159248331,-3.324080010067694,95.0,15.633918523788452,0.045338504,0.00046625413,3597.5908146497623,95.0,40000,3.0808632373809814,0.026835200770741068,0.019583575956954917,3803.0931909635583,100.0
